file_name,segments
within_35724.txt, 1-340-654-1037-1452
within_35815.txt, 1-359-762-1124-1578
within_35863.txt, 1-510-1005-1672-2129
within_35914.txt, 1-466-784-1975-2313
within_35987.txt, 1-324-650-1057-1490
within_36114.txt, 1-391-1576-1900-2343
within_36183.txt, 1-988-1303-1641-2299
within_36192.txt, 1-363-1254-1660
within_36266.txt, 1-599-1119-1748-2140
within_36321.txt, 1-405-833-1258
within_36376.txt, 1-430-890-1526-2157
within_36481.txt, 1-505-917-1239-1898
within_36609.txt, 1-393-947-1389-1900
within_36718.txt, 1-327-681-1072
within_36785.txt, 1-537-897-1250-1601
within_36796.txt, 1-439-1187-1781-2441
within_36847.txt, 1-316-4470-4881
within_36875.txt, 1-566-1087-1383-1657
within_36886.txt, 1-478-1028-1592-2255
within_36888.txt, 1-351-697-1698-2168
within_36901.txt, 1-385-758-1306
within_36906.txt, 1-397-726-1389-1877
within_36957.txt, 1-367-708-1089-1465
within_37062.txt, 1-610-1257-1729-2244
within_371.txt, 1-388-677-969-1326
within_37204.txt, 1-307-817-1178-1510
within_37243.txt, 1-508-991-1496-1830
within_37281.txt, 1-434-875-1427-1813
within_37336.txt, 1-424-1102-1510-2068
within_37341.txt, 1-988-1363-1746-2329
within_37488.txt, 1-626-936-1342-2003
within_37490.txt, 1-448-782-1313-1604
within_37575.txt, 1-482-951-1367-1848
within_37591.txt, 1-308-1183-1696-2431
within_37680.txt, 1-325-874-1185-1575
within_3772.txt, 1-499-864-1158-1505
within_37754.txt, 1-330-702-1082-1785
within_37826.txt, 1-1009-1707-2235
within_37844.txt, 1-368-671-1207-1528
within_37856.txt, 1-476-811-1124-1461
within_37960.txt, 1-424-848-1200-1549
within_38115.txt, 1-563-958-1418-1778
within_38190.txt, 1-291-866-1266-2121
within_38212.txt, 1-495-2019-2439-2810
within_38233.txt, 1-357-787-1119-1414
within_38254.txt, 1-491-845-1256-2287
within_38286.txt, 1-640-1135-1651-2611
within_383.txt, 1-424-772-1121-1734
within_38346.txt, 1-464-988-2242-2693
within_38356.txt, 1-319-688-1092-1399
within_38421.txt, 1-315-614-1026-1618
within_38530.txt, 1-440-782-1200-1610
within_38662.txt, 1-833-1349-1731-2095
within_38665.txt, 1-954-1310-1871-2235
within_38713.txt, 1-481-865-1543-2143
within_38718.txt, 1-567-847-1233-2039
within_38722.txt, 1-367-772-1994-2422
within_38801.txt, 1-471-1000-1365-1704
within_38821.txt, 1-466-1076-1464-1794
within_38860.txt, 1-486-1019-1609-2216
within_38884.txt, 1-549-931-1865-2309
within_38923.txt, 1-271-650-1056-1404
within_38924.txt, 1-381-693-1009-1385
within_38993.txt, 1-435-863-1257-1813
within_390.txt, 1-445-843-1238
within_39007.txt, 1-356-746-1110-1585
within_39090.txt, 1-357-704-1123
within_39109.txt, 1-283-694-991-1267
within_39267.txt, 1-378-809-1160-1527
within_39274.txt, 1-414-1124-1557-2158
within_39368.txt, 1-1118-1533-2188-2744
within_39382.txt, 1-693-1239-1640-2016
within_39392.txt, 1-415-1261-1767-2246
within_3944.txt, 1-337-1076-1517-1868
within_3945.txt, 1-377-706-1064-1467
within_39454.txt, 1-345-772-1518-1995
within_39475.txt, 1-376-1157-1561-2438
within_39655.txt, 1-342-834-1312-1832
within_39681.txt, 1-462-1527-1970-2390
within_39715.txt, 1-364-725-1130-1553
within_39744.txt, 1-776-1152-1525-1844
within_39798.txt, 1-349-744-1054-1454
within_39818.txt, 1-809-1210-1735-2197
within_39868.txt, 1-367-713-1097
within_3987.txt, 1-392-911-1990-2462
within_39889.txt, 1-506-1084-1361-1726
within_39934.txt, 1-469-860-1183-1477
within_40036.txt, 1-968-1643-2143-2658
within_4007.txt, 1-430-802-1131-1651
within_40073.txt, 1-454-779-1152-1468
within_40076.txt, 1-362-742-1113-1485
within_40103.txt, 1-344-677-1100-1435
within_40128.txt, 1-485-1173-2760-3204
within_40226.txt, 1-982-1382-1728-2342
within_40277.txt, 1-389-805-1131-1671
within_40303.txt, 1-512-924-1312-1675
within_40308.txt, 1-624-1442-1893-2246
within_40425.txt, 1-465-902-1398-1796
within_40470.txt, 1-329-730-1112-1444
within_40509.txt, 1-303-690-1031-1379
within_40531.txt, 1-315-903-1260-1807
within_406.txt, 1-565-995-1446-1869
within_40636.txt, 1-355-760-1146-1479
within_40690.txt, 1-675-1281-1861-2279
within_40852.txt, 1-308-687-1103-1507
within_40908.txt, 1-343-844-1599-2013
within_40930.txt, 1-294-666-1011-1401
within_41026.txt, 1-578-851-1266-1646
within_41059.txt, 1-448-923-1574-2054
within_41107.txt, 1-489-952-1453-1911
within_41110.txt, 1-345-867-2132-2625
within_41121.txt, 1-331-714-1046-1397
within_4115.txt, 1-500-1168-1535-2031
within_41216.txt, 1-453-915-1254-1597
within_41225.txt, 1-389-724-1075-1413
within_41242.txt, 1-403-842-1198
within_41283.txt, 1-334-804-1187-1543
within_41300.txt, 1-495-978-1529-1889
within_41324.txt, 1-395-902-1464-1796
within_41336.txt, 1-431-1253-1808-2173
within_41337.txt, 1-448-771-1140-1650
within_41376.txt, 1-446-875-1310-1780
within_41399.txt, 1-309-665-1031-1363
within_41477.txt, 1-432-790-1262-1612
within_4150.txt, 1-390-684-1127-1577
within_41603.txt, 1-421-709-1187-1533
within_41628.txt, 1-438-800-1123-1492
within_41671.txt, 1-354-656-938-1280
within_41677.txt, 1-425-889-1272-1752
within_41699.txt, 1-516-916-1217-1589
within_41904.txt, 1-477-924-1396-1726
within_41980.txt, 1-473-826-1294-1589
within_42294.txt, 1-1357-1776-2159
within_4231.txt, 1-298-649-1178-1599
within_42312.txt, 1-641-1154-1681-2187
within_42335.txt, 1-369-734-1139-1484
within_4237.txt, 1-401-695-1021-1428
within_42416.txt, 1-515-902-1558-1949
within_42510.txt, 1-745-1270-1659-2034
within_42540.txt, 1-409-804-1408-2079
within_4257.txt, 1-433-847-1199
within_42659.txt, 1-322-636-1800-2226
within_42679.txt, 1-461-815-1469-2189
within_42680.txt, 1-806-1386-1972-2314
within_42701.txt, 1-300-672-1082-1430
within_42787.txt, 1-331-714-1094
within_42830.txt, 1-480-1029-1414-1959
within_42915.txt, 1-306-647-993
within_42944.txt, 1-344-754-1209-1729
within_42986.txt, 1-435-730-1305-2220
within_42991.txt, 1-433-880-1166
within_43148.txt, 1-407-954-1439-1972
within_43157.txt, 1-516-811-1134-1562
within_43185.txt, 1-560-988-1371-1704
within_43255.txt, 1-418-844-1250-1741
within_4334.txt, 1-854-1262-1759-2242
within_43352.txt, 1-383-885-1355-1843
within_43404.txt, 1-382-770-1129-1441
within_43408.txt, 1-489-992-1338-1736
within_43520.txt, 1-402-749-1034-1491
within_43526.txt, 1-494-869-1187-1575
within_43553.txt, 1-799-1286-1765-2229
within_43610.txt, 1-391-683-1005-1547
within_43668.txt, 1-444-835-1223
within_43679.txt, 1-282-738-1109-1641
within_43782.txt, 1-490-1069-1772-2284
within_43787.txt, 1-490-959-1471-2174
within_43861.txt, 1-364-667-1074-1397
within_44177.txt, 1-626-1107-1517-1982
within_44397.txt, 1-877-1219-1573-1987
within_44426.txt, 1-877-1291-2167-2521
within_44449.txt, 1-359-1086-1402-1748
within_44459.txt, 1-438-903-1253-1675
within_44497.txt, 1-405-948-1429-2158
within_44533.txt, 1-361-886-1362-2063
within_44598.txt, 1-355-807-1309-1730
within_44687.txt, 1-403-886-1251-1558
within_4488.txt, 1-520-1084-1497
within_45000.txt, 1-496-899-1230-1771
within_45038.txt, 1-422-885-1260-1662
within_45278.txt, 1-303-760-1132
within_4529.txt, 1-553-1016-1639-2210
within_45415.txt, 1-607-1102-1470-2008
within_4549.txt, 1-385-778-1190-1549
within_45509.txt, 1-850-1169-1609-2117
within_45516.txt, 1-432-789-1142-1502
within_45565.txt, 1-501-863-1268-1707
within_45574.txt, 1-387-760-1198-1515
within_45591.txt, 1-336-765-1121
within_45612.txt, 1-440-899-1246-1624
within_45638.txt, 1-342-1167-1867-2237
within_45678.txt, 1-745-1790-2152
within_45791.txt, 1-325-627-1083-1433
within_45887.txt, 1-439-949-1381-1741
within_45919.txt, 1-494-1115-1447-2041
within_45934.txt, 1-404-875-1241-1801
within_45974.txt, 1-670-1681-3088-3382
within_45979.txt, 1-375-816-1245-1715
within_46054.txt, 1-336-1306-1672-1981
within_46059.txt, 1-301-691-986-1344
within_46096.txt, 1-861-1474-1973-2473
within_46134.txt, 1-446-770-1301-1732
within_46180.txt, 1-493-881-1714
within_46204.txt, 1-314-906-1432-1705
within_46205.txt, 1-421-975-1299-1708
within_46225.txt, 1-381-729-1155-1511
within_46282.txt, 1-343-723-1089-1435
within_46335.txt, 1-363-676-983-1335
within_46399.txt, 1-378-1145-1579-2124
within_46425.txt, 1-442-973-1674-2123
within_46484.txt, 1-346-678-1072-1414
within_4650.txt, 1-397-792-1155-1537
within_46555.txt, 1-339-639-1111-1518
within_46561.txt, 1-570-1118-1797-2145
within_46579.txt, 1-344-746-1270-1708
within_46581.txt, 1-320-671-982-1338
within_46611.txt, 1-316-758-1258-1552
within_46616.txt, 1-328-825-1213-1566
within_46690.txt, 1-437-943-1452-1982
within_46726.txt, 1-891-1437-1989
within_46770.txt, 1-407-740-1403-1819
within_46805.txt, 1-498-843-1211-1651
within_46817.txt, 1-413-889-1448-1936
within_46877.txt, 1-541-914-1450-2270
within_46895.txt, 1-573-1108-1785-2232
within_46957.txt, 1-470-1198-1654-2029
within_47115.txt, 1-397-1145-1626-2061
within_47122.txt, 1-321-681-1055-1555
within_47262.txt, 1-514-822-1400-1720
within_473.txt, 1-447-885-1271-1782
within_47313.txt, 1-395-952-1368
within_47333.txt, 1-393-707-1139-1487
within_4753.txt, 1-361-755-1167
within_47564.txt, 1-514-1074-1447-1975
within_47570.txt, 1-335-704-1005-1430
within_47624.txt, 1-566-1563-1918-2317
within_47668.txt, 1-566-921-1918-2317
within_47683.txt, 1-490-1396-1788-2349
within_47716.txt, 1-347-692-1196
within_47740.txt, 1-500-1057-1461-1817
within_47756.txt, 1-392-817-1137-1480
within_47763.txt, 1-515-1005-1345-1678
within_47779.txt, 1-347-705-1343-2535
within_47835.txt, 1-408-1219-1905-2294
within_47894.txt, 1-549-968-1339-1967
within_47934.txt, 1-451-842-1213-1622
within_47955.txt, 1-345-799-1174-1590
within_48077.txt, 1-446-823-1251-1712
within_48104.txt, 1-1228-1602-1909-2573
within_48126.txt, 1-424-723-1118-1529
within_48144.txt, 1-375-858-1615-2150
within_48202.txt, 1-348-770-1091-1453
within_4822.txt, 1-295-714-1083-1509
within_48245.txt, 1-394-822-1909-2269
within_48270.txt, 1-660-1180-1692-2168
within_48409.txt, 1-440-886-1468-2275
within_48494.txt, 1-377-729-1205-1745
within_48626.txt, 1-347-799-1230-1738
within_48635.txt, 1-720-1513-1841-2224
within_48651.txt, 1-424-780-1114-1547
within_4871.txt, 1-395-715-1102-1441
within_48751.txt, 1-338-679-1297
within_48774.txt, 1-339-718-1089-1458
within_48854.txt, 1-449-1279-1768-2131
within_48986.txt, 1-407-819-1162-1484
within_49010.txt, 1-572-1411-1804
within_49026.txt, 1-350-736-1032-1387
within_49042.txt, 1-568-1318-2378-2692
within_49093.txt, 1-464-752-1129-1455
within_49116.txt, 1-342-721-1164
within_49138.txt, 1-560-1034-1366-2044
within_49139.txt, 1-679-1238-1906-2348
within_49163.txt, 1-428-857-1382-1778
within_49172.txt, 1-473-940-1282-1727
within_49184.txt, 1-456-1348-1691-2325
within_49257.txt, 1-406-708-1086-1592
within_49331.txt, 1-341-630-953-1416
within_49360.txt, 1-426-1034-1418-2017
within_49442.txt, 1-834-1258-2020-2461
within_4969.txt, 1-455-972-1344-1760
within_49816.txt, 1-452-844-1267-1633
within_49836.txt, 1-894-1267-1726-2221
within_49870.txt, 1-541-844-1585-2113
within_499.txt, 1-384-888-1286-1592
within_49905.txt, 1-444-895-1287-1697
within_5013.txt, 1-397-802-1147-1486
within_50161.txt, 1-508-874-1203-1593
within_50310.txt, 1-363-839-1280-1645
within_50342.txt, 1-638-958-1406-1818
within_5038.txt, 1-364-767-1093-1455
within_50426.txt, 1-519-968-1315-2168
within_5058.txt, 1-1000-2076-2461
within_50617.txt, 1-640-1352-1848-2226
within_50666.txt, 1-564-1218-1616-1971
within_50700.txt, 1-468-1083-1559-2283
within_50701.txt, 1-421-965-1414-2502
within_50776.txt, 1-471-833-1208-1583
within_50847.txt, 1-510-906-1279-1651
within_5092.txt, 1-482-910-1335
within_50920.txt, 1-568-1245-1706-2116
within_50953.txt, 1-402-873-1479-1969
within_5103.txt, 1-572-1648-2647
within_51193.txt, 1-342-1045-1566-2099
within_51210.txt, 1-464-893-1868-2254
within_51253.txt, 1-657-1099-2027-2414
within_51279.txt, 1-336-807-1167-1684
within_51283.txt, 1-350-741-1235-1624
within_51311.txt, 1-441-942-1451-1905
within_51375.txt, 1-413-885-1183-1701
within_51435.txt, 1-458-968-1350-1748
within_51439.txt, 1-396-693-1595-2029
within_51483.txt, 1-849-1499-1826-2288
within_51486.txt, 1-466-928-1295-2359
within_51506.txt, 1-465-950-1271-1695
within_51563.txt, 1-474-789-1166-1525
within_51617.txt, 1-320-627-1034-1606
within_51721.txt, 1-433-972-1774-2149
within_51808.txt, 1-404-2436-2824-3172
within_51961.txt, 1-342-687-1060-1512
within_51980.txt, 1-389-931-1402-2019
within_52050.txt, 1-472-1686-2251-2584
within_52084.txt, 1-334-1548-1895-2193
within_52123.txt, 1-366-1304-1615-3217
within_52137.txt, 1-400-1252-1929-2317
within_52198.txt, 1-853-1222-1621-2009
within_52254.txt, 1-415-932-1395-1792
within_52418.txt, 1-387-717-1122-1487
within_52435.txt, 1-317-682-1107
within_52436.txt, 1-357-809-1460-2197
within_52442.txt, 1-663-1122-1443-2416
within_52451.txt, 1-317-765-1087-1529
within_52480.txt, 1-518-915-1378-2178
within_5252.txt, 1-285-615-1005-1344
within_52555.txt, 1-476-828-1280-1831
within_52617.txt, 1-979-1925-3267
within_52661.txt, 1-431-863-1244-2200
within_52676.txt, 1-947-2289-2645
within_52688.txt, 1-348-754-1194-1586
within_52950.txt, 1-507-1006-1557-2241
within_52966.txt, 1-326-755-1186-1570
within_53006.txt, 1-507-1191-1607-2158
within_53143.txt, 1-439-873-1256-1636
within_53195.txt, 1-376-674-1116
within_53250.txt, 1-431-832-1316-1864
within_53335.txt, 1-361-739-1056-1462
within_53360.txt, 1-622-1381-2018-2855
within_53379.txt, 1-369-885-1391-1937
within_53484.txt, 1-392-855-1224-1620
within_53507.txt, 1-504-939-1466-2039
within_53587.txt, 1-804-1328-1655-2139
within_53594.txt, 1-377-752-1117-1565
within_53674.txt, 1-382-731-1126-1600
within_53775.txt, 1-327-677-1110
within_53831.txt, 1-422-1004-1387-1873
within_53860.txt, 1-651-1129-1783-2181
within_53918.txt, 1-471-1528-2434-2897
within_54036.txt, 1-477-821-1148-1616
within_54043.txt, 1-596-1123-1678
within_54119.txt, 1-517-879-1234
within_54162.txt, 1-418-801-1372-1687
within_54207.txt, 1-636-1309-1623-2060
within_54287.txt, 1-389-801-1197-1800
within_54513.txt, 1-449-770-1092-1589
within_54643.txt, 1-283-637-1024-1490
within_54654.txt, 1-520-880-1267
within_54689.txt, 1-472-869-1197
within_54761.txt, 1-304-757-1269-1697
within_54763.txt, 1-491-798-1476-1859
within_54765.txt, 1-347-912-1498-1945
within_54777.txt, 1-326-664-1039-1366
within_54782.txt, 1-866-1241-1885-2189
within_5481.txt, 1-453-740-2177-2752
within_54820.txt, 1-589-911-1958
within_54821.txt, 1-742-1789-2945-3267
within_54865.txt, 1-325-734-1072-1446
within_54867.txt, 1-323-1075-2122
within_55025.txt, 1-356-743-1118-2041
within_55032.txt, 1-814-1369-2250
within_55033.txt, 1-353-787-1215
within_55034.txt, 1-378-1434-2016-2379
within_55071.txt, 1-931-1336-1813-2611
within_55184.txt, 1-691-1234-1537-2242
within_55213.txt, 1-349-828-1166-1579
within_55320.txt, 1-743-1292-1608-2077
within_55530.txt, 1-385-1165-1696-2327
within_5560.txt, 1-704-1302-1809-2282
within_55679.txt, 1-557-909-1300-1893
within_55763.txt, 1-425-1016-1472-2066
within_558.txt, 1-780-1324-1772-2239
within_55869.txt, 1-805-1271-1711-2022
within_55914.txt, 1-450-1169-1614-2088
within_55955.txt, 1-962-1496-2333-2683
within_55960.txt, 1-701-1378-2042-2374
within_55979.txt, 1-367-717-1109-1492
within_56011.txt, 1-621-1180-1567-2009
within_56012.txt, 1-951-1503-1927-2369
within_56013.txt, 1-647-1034-1586-2206
within_56058.txt, 1-359-683-1054-1436
within_56065.txt, 1-469-938-1733-2405
within_56166.txt, 1-388-739-1111-1449
within_56182.txt, 1-351-989-1517-2154
within_56213.txt, 1-340-748-1879-2216
within_56254.txt, 1-382-727-1323-1770
within_56306.txt, 1-548-955-1388-1771
within_56321.txt, 1-409-708-1035
within_56362.txt, 1-295-707-1212-1593
within_56364.txt, 1-364-1410-1873-3614
within_56413.txt, 1-473-2214-2728-3046
within_56416.txt, 1-652-1074-1770-2096
within_56469.txt, 1-529-970-1335-1785
within_5648.txt, 1-403-999-1724-2269
within_56545.txt, 1-376-828-1221-1669
within_56570.txt, 1-323-1668-2354-2659
within_56632.txt, 1-389-857-1711-2431
within_56702.txt, 1-979-1295-1853-2291
within_56725.txt, 1-1005-1399-1829-2380
within_56806.txt, 1-384-786-1228-1590
within_56860.txt, 1-330-1294-1706-2150
within_56867.txt, 1-964-1557-1958
within_56927.txt, 1-418-685-1099-1847
within_57035.txt, 1-329-705-1169-1539
within_57118.txt, 1-379-727-1498-2435
within_57166.txt, 1-427-813-1290-1753
within_57193.txt, 1-939-1389-1758-2737
within_57376.txt, 1-444-1011-1736-2230
within_57501.txt, 1-396-975-1384-2163
within_57508.txt, 1-446-916-1278-2198
within_57565.txt, 1-536-1165-1578-2294
within_57583.txt, 1-336-794-1210-1563
within_5763.txt, 1-402-728-1094-1473
within_57640.txt, 1-353-790-1146-1543
within_57651.txt, 1-402-839-1571-2258
within_57708.txt, 1-384-813-1150-1539
within_57832.txt, 1-677-1086-1444-1909
within_57835.txt, 1-283-718-1118
within_58081.txt, 1-320-883-1220-1582
within_58095.txt, 1-417-719-1005-1470
within_5814.txt, 1-334-658-960-1314
within_58192.txt, 1-385-737-1038-1483
within_58223.txt, 1-343-707-1059-1496
within_58237.txt, 1-621-1090-1932-2517
within_58507.txt, 1-470-905-1253-1623
within_58628.txt, 1-497-851-1281-1702
within_5879.txt, 1-342-663-969-1382
within_58908.txt, 1-358-753-1336-1814
within_58909.txt, 1-363-1219-1523-2007
within_58947.txt, 1-328-778-1097-1445
within_58989.txt, 1-360-802-1140-1481
within_58994.txt, 1-332-812-1130-1604
within_59103.txt, 1-364-760-1284
within_59161.txt, 1-799-1310-1665-2242
within_59205.txt, 1-358-890-1629-2318
within_59369.txt, 1-427-938-1736-2313
within_59384.txt, 1-320-751-1081-1427
within_59433.txt, 1-475-833-1271-1734
within_59575.txt, 1-396-738-1162-1508
within_59665.txt, 1-479-959-1373-2204
within_59677.txt, 1-374-689-1046
within_59685.txt, 1-332-763-1170-1497
within_59710.txt, 1-453-1226-1590-2149
within_59711.txt, 1-533-984-1466-2117
within_59828.txt, 1-945-1305-1835-2264
within_5991.txt, 1-495-1119-1470-1830
within_59978.txt, 1-646-1022-1584-2240
within_60007.txt, 1-539-1020-1418-1868
within_60023.txt, 1-997-1642-2015-2475
within_60038.txt, 1-390-770-1402-1779
within_60276.txt, 1-1320-1655-2436-3328
within_60376.txt, 1-839-1310-2186
within_6044.txt, 1-399-942-1289-1731
within_60512.txt, 1-389-908-1251-1624
within_60541.txt, 1-638-1232-1781-2239
within_60628.txt, 1-400-798-1195-1576
within_60656.txt, 1-331-788-1580-2188
within_60707.txt, 1-432-903-1587-2152
within_60760.txt, 1-370-676-1071-1623
within_60763.txt, 1-403-1397-1709-2140
within_60827.txt, 1-397-736-1115-1499
within_60829.txt, 1-594-902-1722-2231
within_60832.txt, 1-388-953-1499-1948
within_60953.txt, 1-373-891-1260-1640
within_6099.txt, 1-368-710-1060-1575
within_61002.txt, 1-459-872-1186-1619
within_61004.txt, 1-757-1192-1607-2071
within_61047.txt, 1-387-697-1096-1629
within_61187.txt, 1-531-1066-1561-2016
within_61233.txt, 1-712-1167-1633-1967
within_61250.txt, 1-415-819-1301-1636
within_61310.txt, 1-658-1079-1875-2358
within_61323.txt, 1-357-780-1794-2248
within_61375.txt, 1-291-756-1017-1428
within_61385.txt, 1-438-828-1181-1522
within_61386.txt, 1-498-895-1377-1896
within_61457.txt, 1-358-852-1327-1727
within_61467.txt, 1-355-735-1139-1528
within_6161.txt, 1-310-748-1131-1554
within_61641.txt, 1-728-1140-2677
within_61670.txt, 1-379-779-1183-1530
within_6173.txt, 1-398-719-1140-1531
within_61830.txt, 1-364-788-1217-1586
within_61952.txt, 1-405-882-1251-1623
within_62000.txt, 1-331-737-1073-1428
within_62003.txt, 1-312-1040-2214-2797
within_62045.txt, 1-492-931-1574-2034
within_62061.txt, 1-377-838-1253-1662
within_62116.txt, 1-486-1234-1592-2034
within_62118.txt, 1-665-1027-1511-1929
within_62124.txt, 1-729-1295-1838-2354
within_6214.txt, 1-365-975-1308-1740
within_62173.txt, 1-304-642-1062-1396
within_62251.txt, 1-396-703-1059
within_62253.txt, 1-573-1022-1378
within_62315.txt, 1-581-1233-1742-2254
within_62325.txt, 1-347-707-1086-1370
within_62336.txt, 1-575-928-2360
within_62343.txt, 1-352-882-1268-1698
within_62353.txt, 1-728-1490-2017-2507
within_62535.txt, 1-341-723-1056-1428
within_62542.txt, 1-400-778-1112-1543
within_62608.txt, 1-573-2287-3122
within_62663.txt, 1-390-826-1197
within_62719.txt, 1-462-906-1450-1801
within_62791.txt, 1-310-609-1168-1772
within_62794.txt, 1-315-667-1073-1395
within_62862.txt, 1-421-739-1311
within_63080.txt, 1-464-894-1721-2063
within_63096.txt, 1-556-1507-1861-2254
within_63131.txt, 1-510-1065-1464-1788
within_63233.txt, 1-357-1227-1604-1952
within_63242.txt, 1-363-739-1081-1358
within_63267.txt, 1-301-674-995
within_6331.txt, 1-334-660-1027-1454
within_63360.txt, 1-667-1177-1647-2320
within_63382.txt, 1-414-837-1230-1526
within_63401.txt, 1-499-1062-1638-2130
within_63422.txt, 1-356-781-1636-2014
within_63536.txt, 1-399-699-1079-1474
within_63560.txt, 1-420-920-1609-2129
within_63577.txt, 1-461-1241-1878-2255
within_63670.txt, 1-901-1615-2556-2967
within_63680.txt, 1-362-1011-1495-1903
within_63765.txt, 1-361-652-979-1322
within_63768.txt, 1-649-1188-1500-1916
within_63806.txt, 1-377-1126-1578-2214
within_63887.txt, 1-661-1069-1805-2161
within_63913.txt, 1-328-644-1378-2318
within_63924.txt, 1-297-727-1248-1709
within_63938.txt, 1-413-814-1144-1520
within_64183.txt, 1-465-997-1514-2317
within_64201.txt, 1-791-1202-1677-2177
within_6436.txt, 1-415-831-1156-1654
within_64430.txt, 1-429-750-1173-1605
within_64436.txt, 1-328-1439-1872-2178
within_64444.txt, 1-574-1028-1836-2298
within_64471.txt, 1-385-1143-1897-2375
within_64484.txt, 1-328-849-1368-2479
within_64621.txt, 1-570-1236-1610-2044
within_64660.txt, 1-476-830-1233-1637
within_64668.txt, 1-327-808-1239-1569
within_6476.txt, 1-305-684-1040-1379
within_64934.txt, 1-400-740-1153-1500
within_64997.txt, 1-517-906-1600-2164
within_65059.txt, 1-487-895-1431-1782
within_65062.txt, 1-313-973-1670-2237
within_65070.txt, 1-440-935-1272-1797
within_6509.txt, 1-490-905-1313-1903
within_65183.txt, 1-372-709-1144-1643
within_65324.txt, 1-421-817-1365-2096
within_65326.txt, 1-2079-2554-3680-4105
within_65416.txt, 1-393-920-1361-1858
within_65424.txt, 1-350-653-988-1292
within_65440.txt, 1-434-947-1350-1780
within_65637.txt, 1-749-1227-1834-2309
within_65723.txt, 1-319-755-1163-1517
within_65730.txt, 1-598-1256-1684-2128
within_65763.txt, 1-407-1569-1982-2417
within_65821.txt, 1-407-741-1214-1550
within_65949.txt, 1-343-811-1462-2026
within_65991.txt, 1-299-712-1101-1559
within_66009.txt, 1-412-770-1234-1550
within_66017.txt, 1-328-670-1005-1336
within_66098.txt, 1-390-840-1183-1660
within_66163.txt, 1-425-1003-1795-2249
within_66203.txt, 1-516-1044-1651-1977
within_66224.txt, 1-342-774-1098-1566
within_66240.txt, 1-381-797-1193-1610
within_66320.txt, 1-448-1045-1574-2087
within_66324.txt, 1-376-739-1144-1474
within_66350.txt, 1-338-625-1590-2273
within_66408.txt, 1-387-956-1759-2343
within_66571.txt, 1-600-1029-1414-2557
within_66702.txt, 1-412-1153-1988
within_66788.txt, 1-297-654-981-1440
within_66791.txt, 1-429-826-1133-1547
within_66953.txt, 1-485-784-1142-1557
within_67067.txt, 1-410-977-1432-2149
within_67123.txt, 1-589-1266-1673-2111
within_67207.txt, 1-405-781-1061-1508
within_67214.txt, 1-404-873-1630-1947
within_67243.txt, 1-858-1291-1756-2255
within_67320.txt, 1-303-606-1146-1495
within_67343.txt, 1-423-890-1586-2152
within_67354.txt, 1-704-1066-2129-2492
within_67394.txt, 1-382-736-1106-1426
within_67428.txt, 1-442-1048-1374-1806
within_67465.txt, 1-350-768-1182-1719
within_67504.txt, 1-275-710-1259-1868
within_67509.txt, 1-476-912-1415-2301
within_67560.txt, 1-533-1137-1630-2307
within_67630.txt, 1-482-935-1577-2318
within_67710.txt, 1-302-733-1178-1529
within_67734.txt, 1-324-685-1033-1368
within_67766.txt, 1-555-1253-1743-2302
within_67812.txt, 1-456-853-1205-1585
within_67843.txt, 1-656-1102-1466-2199
within_67890.txt, 1-408-895-1257-1591
within_67924.txt, 1-388-917-1346-1853
within_67967.txt, 1-447-1257-1639-1962
within_68019.txt, 1-811-1247-2171-2494
within_68035.txt, 1-481-981-1660-2052
within_68050.txt, 1-508-935-1366-1962
within_68071.txt, 1-481-783-1223-1614
within_68091.txt, 1-570-1050-1567-2076
within_68212.txt, 1-397-706-1062-1402
within_68226.txt, 1-310-712-1026-1358
within_68368.txt, 1-512-1019-1409-1840
within_68415.txt, 1-409-1196-1697-2138
within_68528.txt, 1-439-842-1159-1427
within_68535.txt, 1-516-1016-1493-1814
within_68655.txt, 1-440-811-1138-1487
within_68707.txt, 1-365-1040-1515-2210
within_68735.txt, 1-504-888-1245-1621
within_68739.txt, 1-491-1399-1837-3148
within_68766.txt, 1-374-688-1145-1455
within_68824.txt, 1-399-716-1177-1609
within_68843.txt, 1-479-844-1823-2179
within_68848.txt, 1-923-1497-1892-2305
within_68858.txt, 1-504-977-1549-2320
within_68870.txt, 1-424-875-1304-1708
within_68876.txt, 1-1084-1522-2833-3323
within_68894.txt, 1-795-1216-1711-2256
within_68969.txt, 1-354-882-1330-1761
within_68989.txt, 1-358-924-1503-1872
within_69036.txt, 1-349-831-1353-1740
within_69143.txt, 1-417-860-1266-1635
within_69230.txt, 1-332-778-1155-1511
within_69287.txt, 1-368-687-1142-1548
within_69309.txt, 1-659-1124-1544-2174
within_69449.txt, 1-388-773-1264-1570
within_6945.txt, 1-419-816-1158-1479
within_69487.txt, 1-490-1333-1624-2136
within_69597.txt, 1-441-804-1184-1567
within_69626.txt, 1-657-1108-1405-1837
within_69835.txt, 1-463-894-1289-1667
within_69866.txt, 1-421-776-1098-1519
within_69946.txt, 1-316-898-1283-2941
within_70066.txt, 1-507-1008-1355-1809
within_70111.txt, 1-405-859-1387-2291
within_70140.txt, 1-547-1029-1612-2121
within_70142.txt, 1-451-765-1087-1352
within_70151.txt, 1-482-1313-1850-2173
within_70156.txt, 1-497-1038-1519-2231
within_70164.txt, 1-603-900-1267-1770
within_70165.txt, 1-945-1662-2166-2781
